[L3G12I2S6] AccessKeyPressedEventArgs
[L9G0I2S3] RepeteButton
[L6G30I1S3] RepeatButtonAutomationPeer
[L3G12I2S26] RequestBringIntoViewEventArgs
[L3G12I2S25] RequestNavigateEventArgs
[L7G0I6S9] ResizeGrip
[L2G2I0] ResourceKey
[L3G21I0S1] ResourceReferenceExpressionConverter
[L5G31I0S2] ResumeStoryboard
[L8G2I1S0] RichTextBox
[L6G34I0S1] RichTextBoxAutomationPeer
[L7G21I0S1] RotateTransform
[L8G42I0S0] RotateTransform3D
[L5G2I19] Rotation3D
[L8G33I0S0] Rotation3DAnimation
[L7G13I15] Rotation3DAnimationBase
[L8G33I0s1] Rotation3DAnimationUsingKeyFrames
[L4G1I17] Rotation3DKeyFrame
[L4G1I26s15] Rotation3DKeyFrameCollection
[L1G0I17] RoutedCommand
[L2G1I0] RoutedEventArgs
[L3G12I2s27] RoutedPropertyChangedEventArgs
[L2G17I0S0] RoutedUICommand
[L6G28I0S1] RowDefinition
[L7G28I2S2] Run

[L3G25I0S1] SaveFileDialog
[L7G21I0S2] ScaleTransform
[L8G42I0S1] ScaleTransform3D
[L8G5I0S0] ScrollBar
[L6G35I0S1] ScrollBarAutomationPeer
[L3G12I2S18] ScrollChangedEventArgs
[L7G6I0S1] ScrollContentPresenter
[L3G12I2S17] SerollEventArgs
[L8G0I4S5] ScrollViewer
[L5G32I7S26] ScrollViewerAutomationPeer
[L7G29I0S3] Section
[L3G28I0S0] SectionStructure
[L5G31I0S3] SeekStoryboard
[L3G12I2S9] SelectionChangedEventArgs
[L8G7I0S0] SelectiveScrollingGrid
[L8G1I0] Selector
[L6G29I0] SelectorAutomationPeer
[L4G11I0] SelectorItemAutomationPeer
[L2G9I0] SemanticBasicElement
[L7G0I6S3] Separator
[L5G32I7S27] SeparatorAutomationPeer
[L1G0I33] ServiceProviders
[L9G9I0S0] SetDataStoreValueAction
[L5G31I0S4] SetStoryboardSpeedRatio
[L2G31I0S1] Setter
[L1G0I31] SetterBase
[L6G11I0] ShaderEfect
[L6G0I7] Shape
[L5G26I0S0] SineEase
[L8G34I0S0] SingleAnimation
[L7G13I16] SingleAnimationBase
[L8G34I0S1] SingleAnimationUsingKeyFrames
[L4G1I19] SingleKeyFrame
[L4G1I26S16] SingleKeyFrameCollection
[L2G16I0S20] Size3DValueSerializer
[L8G35I0S0] SizeAnimation
[L7G13I17] SizeAnimationBase
[L8G35I0S1] SizeAnimationUsingKeyFrames
[L3G12I2S28] SizeChangedEventArgs
[L4G1I20] SizeKeyFrame
[L4G1I26S17] SizeKeyFrameCollection
[L2G16I0S27] SizeValueSerializer
[L7G21I0S3] SkewTransform
[L5G31I0S5] SkipStoryboardToFill
[L8G5I0S2] Slider
[L6G35I0S2] SiderAutomationPeer
[L6G7I2S1] SolidColorBrush
[L4G5I1S0] SoundPlayerAction
[L3G12I2S3] SourceChangedEventArgs
[L7G28I0] Span
[L6G21I0S3] SpecularMaterial
[L5G6I0S3] SplineByteKeyFrame
[L5G8I0S3] SplıneColorKeyFrame
[L5G9I0S3] SplineDecimalKeyFrame
[L5G10I0S3] SplineDoubleKeyFrame
[L5G11I0S3] Splinelnt16KeyFrame
[L5G12I0S3] Splinelnt32KeyFrame
[L5G13I0S3] Splinelnt64KeyFrame
[L5G17I0S3] SplinePoint3DKeyFrame
[L5G16I0S3] SplinePointKevFrame
[L5G18I0S3] SplineQuaternionKeyFrame
[L5G20I0S3] SplineRectKeyFrame
[L5G19I0S3] SplineRotation3DKeyFrame
[L5G21I0S3] SplineSingleKeyFrame
[L5G22I0S3] SplineSizeKeyFrame
[L5G27I0S3] SplineThicknessKeyFrame
[L5G25I0S3] SplineVector3DKeyFrame
[L5G24I0S3] SplineVectorKeyFrame
[L8G41I0S1] SpotLight
[L7G1I2] StackPanel
[L2G2I2S8] StaticExtension
[L2G2I2S3] StaticResourceExtension
[L8G1I3S2] StatusBar
[L5G32I7S28] StatusBarAutomationPeer
[L8G0I4S4] StatusBarItem
[L5G32I7S29] StatusBarItemAutomationPeer
[L7G0I6S0] StickyNoteControl
[L5G31I0S6] StopStoryboard
[L8G40I0S0] Storyboard
[L7G10I0] StoryboardAction
[L8G17I0S0] StoryboardCompletedTrigger
[L7G12I1] StoryboardTrigger
[L2G9I1S0] StoryBreak
[L6G17I0S6] StreamGeometry
[L2G0I12S0] StreamGeometryContext
[L7G13I18] StringAnimationBase
[L8G36I0S0] StringAnimationUsingKevFrames
[L4G1I21] StringKeyFrame
[L4G1I26S18] StringKeyFrameCollection
[L2G0I12S10] Style
[L5G37I0S1] StylusButtonEventArgs
[L3G5I0S3] StylusDevice
[L5G37I0S2] StylusDownEventArgs
[L4G14I2] StylusPlugIn
[L1G0I18] StylusEventArgs
[L1G0I19] StylusPontProperty
[L2G19I0S0] StylusPointPropertyInfo
[L1G0I12] StylusShape
[L5G37I0S0] StylusSystemGestureEventArgs

[L9G4I2S1] TabControl
[L7G30I1S1] TabControlAutomationPeer
[L9G3I0S2] TabItern
[L5G34I1S0] TabItenAutomationPeer
[L5G32I7S30] TabItemWrapperAutomationPeer
[L7G29I0S4] Table
[L7G32I0S1] TableAutomationPeer
[L6G27I2S1] TableCell
[L7G32I0S2] TableCellAutomationPeer
[L3G28I0S8] TableCellStructure
[L5G28I2S3] TableColumn
[L6G27I2S2] TableRow
[L6G27I2S3] TableRowGroup
[L3G28I0S6] TableRowGroupStructure
[L3G28I0S7] TableRowStructure
[L3G28I0S5] TableStructure
[L3G5I0S4] TabletDevice
[L7G1I3S2] TabPanel
[L6G1I0] TargetedTriggerAction
[L4G1I26S31] TaskbarltemInfo
[L2G8I1S0] TemplateBindingExpression
[L2G2I2S4] TemplateBindingExtension
[L2G35I0S0] TemplateContentLoader
[L3G18I0] TemplateKey
[L5G32I5] TextAutomationPeer
[L6G0I9S10] TextBlock
[L5G32I7S31] TextBlockAutomationPeer
[L8G2I0] TextBox
[L6G34I0S2] TextBoxAutomationPeer
[L7G0I2] TextBoxBase
[L3G12I2S19] TextChangedEventArgs
[L2G4I1S0] TextCharacters
[L1G0I22] TextCollapsingProperties
[L2G0I3] TextComposıtion
[L4G14I3S7] TextCompositionEventArgs
[L2G0I12S4] TextCompositionManager
[L5G2I25S1] TextDecoration
[L5G2I25S2] TextDecorationCollection
[L5G2I25S17] TextEffect
[L5G2I25S18] TextEftectCollection
[L5G28I0] TextElement
[L6G36I0] TextElementAutomationPeer
[L2G4I1S1] TextEmbeddedObject
[L2G4I0] TextEndOfLine
[L3G22I0S0] TextEndOfParagraph
[L2G4I1S2] TextEndOfSegment
[L2G4I1S3] TextHidden
[L1G0I21] TextMarkerProperties
[L2G4I1S4] TextModifier
[L2G29I0S0] TextPointer
[L1G0I30] TextRange
[L1G0I4] TextRun
[L3G0I9S3] TextSearch
[L2G30I0S0] TextSelection
[L2G21I0S0] TextSimpleMarkerProperties
[L2G22I0S0] TextTrailingCharacterEllipsis
[L2G22I0S1] TextTrailingWordEllipsis
[L2G2I2S5] ThemeDictionaryExtension
[L8G39I0S0] ThicknessAnimation
[L7G13I21] ThicknessAnimationBase
[L8G39I0S1] ThicknessAnimationUsingKeyFrames
[L4G1I25] ThicknessKeyFrame
[L4G1I26S30] ThicknessKeyFrameCollection
[L7G0I4] Thumb
[L5G32I3] ThumbAutomationPeer
[L4G1I26S32] ThumbButonInfo
[L6G23I0S0] ThumbButtonlnfoCollection
[L6G0I9S8] TickBar
[L3G9I0S6] TiffBitmap
[L3G10I0S4] TiffBitmapEncoder
[L6G7I0] TileBrush
[L5G2I2] Timeline
[L5G2I25S3] TimelineCollection
[L6G3I1] TimelıneGroup
[L9G10I0S0] TimerTrigger
[L9G0I0] ToggleButton
[L6G30I0] ToggleButtonAutomationPeer
[L9G6I0S1] ToolBar
[L5G32I7S32] TooIBarAutomationPeer
[L7G1I3S3] ToolBarOverflowPanel
[L8G8I0S0] ToolBarPanel
[L6G0I9S11] ToolBarTray
[L8G0I4S6] ToolTip
[L5G32I7S33] ToolTipAutomationPeer
[L3G12I2S20] ToolTipEventArg3G
[L3G5I0S2] TouchDevice
[L4G14I3S6] TouchDeviceArgs
[L6G0I9S9] Track
[L6G8I0] Transform
[L6G5I0] Transform3D
[L5G2I25S25] Transformn3DCollection
[L7G16I1S1] Transform3DGroup
[L5G2I25S19] TransformCollection
[L7G22I0S8] TransformedBitmap
[L7G21I0S4] TransformGroup
[L2G16I0S10] TransformValueSerializer
[L7G24I0S0] TransitionEfect
[L7G21I0S5] TranslateTransform
[L8G42I0S2] TranslateTransfom3D
[L7G17I1S2] TranslateZoomRotateBehavior
[L8G1I3S3] TreeView
[L6G29I1S2] TreeViewAutomationPeer
[L4G11I1S2] TreeViewDataltemAutomationPeer
[L9G6I0S2] TreeViewItem
[L6G29I1S3] TreeViewItemAutomationPeer
[L4G7I0S4] Trigger
[L5G2I0] TriggerAction
[L7G26I0S0] TriggerActionCollection
[L5G2I0] TriggerBase
[L7G27I0S0] TriggerCollection
[L1G0I3] TypeConverter
[L2G2I2S9] TypeExtension

[L4G0I0] UIElement
[L4G3I0] UElement3D
[L3G1I3S0] UIElement3DAutomationPeer
[L3G1I0] UIElementAutomationPeer
[L2G10I0] UIPropertyMetadata
[L8G44I0S3] Underline
[L7G1I3S4] UniformGrid
[L8G0I4S7] UserControl
[L5G32I7S34] UserControlAutomationPeer
[L3G20I0S1] UShortlListConverter

[L3G12I2S21] ValidationErrorEventArgs
[L1G0I26] ValidationRule
[L1G0I16] ValueSerializer
[L8G37I0S0] Vector3DAnimation
[L7G13I19] Vector3DAnimationBase
[L8G37I0S1] Vector3DAnimationUsingKeyFrames
[L4G1I26S29] Vector3DCollection
[L2G16I0S21] Vector3DCollectionValueSerializer
[L4G1I23] Vector3DKeyFrame
[L4G1I26S19] Vector3DKevFrameCollection
[L2G16I0S22] Vector3DValueSerializer
[L8G38I0S0] VectorAnimation
[L7G13I20] VectorAnimationBase
[L8G38I0S1] VectorAnimationUsingKeyFrames
[L4G1I26S25] VectorCollection
[L2G16I0S11] VectorCollectionValueSerializer
[L4G1I22] VectorKeyFrame
[L4G1I26S20] VectorKeyFrameCollection
[L2G16I0S28] VectorValueSerializer
[L6G18I0S4] VideoDrawing
[L3G0I6] ViewBase
[L7G4I0S3] Viewbox
[L4G3I1S1] Viewport2DVisual3D
[L6G0I9S12] Viewport3D
[L5G32I7S35] Viewport3DAutomationPeer
[L4G0I2S0] Viewport3DVisual
[L7G1I0] VrtualizingPanel
[L8G6I0] VtualizingStackPanel
[L3G0I0] Visual
[L3G0I3] Visual3D
[L7G19I0S2] VisualBrush
[L3G0I9S7] VisualState
[L3G0I9S8] VisualStateGroup
[L3G0I8] VisualStateManager
[L3G6I0S1] VisualTarget
[L3G0I9S9] VisualTransition

[L2G0I4] WeakEventManager
[L8G9I0] WebBrowser
[L8G0I1] Window
[L5G32I4] WindowAutomationPeer
[L4G1I26S33] WindowChrome
[L3G9I0S7] WmpBitmapDecoder
[L3G10I0S5] WmpBitmapEncoder
[L7G1I3S5] WrapPanel
[L7G22I0S9] WriteableBitmap

[L2G32I0S2] XamlBackgroundReader
[L1G0I35] XamlDeferringLoader
[L2G33I0S0] XamlDesignerSernalizationManager
[L2G40I0S0] XamlDirective
[L3G30I0S2] XamlDuplicateMemberException
[L2G11I0] XamlException
[L3G30I0S3] XamlInternalException
[L1G0I40] XamlMember
[L2G32I0S3] XamlObjectReader
[L3G30I0S5] XamlObjectReaderException
[L2G39I0S1] XamlObjectReaderSettings
[L2G37I0S0] XamlObjectWriter
[L3G30I0S1] XamlObjectWriterException
[L2G38I0S0] XamlObjectWriterSettings
[L3G30I0S0] XamlParseException
[L1G0I32] XamlReader
[L1G0I39] XamlReaderSettings
[L3G30I0S4] XamlSchemaException
[L3G16I0S0] XamlSetMarkupExtensionEventArgs
[L3G16I0S1] XamlSetypeConverterEventArgs
[L2G1I4] XamSetValueEentArgs
[L1G0I37] XamlWriter
[L1G0I38] XamlWriterSettings
[L2G32I0S1] XamlXmlReader
[L2G39I0S0] XamlXmlReaderSettings
[L2G37I0S1] XamlXmlWriter
[L3G30I0S6] XamlXmlWriterException
[L2G38I0S1] XamlXmlWriterSettings
[L2G27I0S1] XmlDataProvider
[L2G25I0S0] XmlStreamStore

[L2G41I0S0] ZipPackage
[L2G42I0S0] ZipPackagePart
